File created on 2025-11-10T15:36:18.913383
Source data: ac_h0s_mfi_20120122000004_20120122235948_cdaweb.cdf
Ballistically propagted from L1 to upstream BATS-R-US boundary

File created on 2025-11-10 15:36:18.913263#COOR
GSM

#SATELLITEXYZ
208.861
  0.000
  0.000


#START
2012 01 22 20 14 28 804        5.40     -12.83      -3.19    -409.81      65.51     -15.45      97.06  158204.92
2012 01 22 20 14 40 673        5.27     -12.74      -3.96    -410.33      66.20     -15.09      96.95  156256.42
2012 01 22 20 14 52 555        4.12     -10.15      -9.27    -410.85      66.88     -14.72      96.84  154307.92
2012 01 22 20 14 55 527        3.98      -9.74      -9.92    -410.98      67.05     -14.63      96.81  153820.80
2012 01 22 20 15 02 494        3.57      -8.52     -11.84    -411.62      67.96     -14.01      96.73  155225.60
2012 01 22 20 15 11 806        2.28      -9.29     -11.39    -412.47      69.18     -13.19      96.62  157098.68
2012 01 22 20 15 21 149        2.27      -8.52     -12.07    -413.33      70.39     -12.37      96.51  158971.75
2012 01 22 20 15 30 517        2.58      -8.35     -12.62    -414.18      71.61     -11.55      96.40  160844.83
2012 01 22 20 15 32 864        2.92      -8.68     -12.43    -414.39      71.91     -11.35      96.38  161313.09
2012 01 22 20 15 48 500        3.95      -9.68     -11.86    -413.92      68.66      -6.67      96.29  167484.13
2012 01 22 20 16 09 358        5.27     -11.20      -9.73    -413.30      64.33      -0.43      96.18  175712.18
2012 01 22 20 16 30 234        5.54     -11.74      -9.27    -412.68      60.00       5.80      96.08  183940.23
2012 01 22 20 16 51 121        5.18     -11.60      -9.87    -412.05      55.67      12.04      95.97  192168.28
2012 01 22 20 16 56 346        5.39     -11.78      -9.56    -411.89      54.59      13.60      95.94  194225.30
2012 01 22 20 16 57 318        6.01     -12.31      -8.63    -413.31      56.63      11.69      95.86  189957.14
2012 01 22 20 16 58 728        5.20     -11.51      -9.35    -415.19      59.36       9.14      95.75  184266.27
2012 01 22 20 17 00 269        4.58     -10.28     -10.06    -417.07      62.08       6.59      95.64  178575.39
2012 01 22 20 17 01 942        4.92     -11.25      -8.47    -418.95      64.81       4.04      95.53  172884.52
2012 01 22 20 17 02 380        5.17     -11.37      -8.20    -419.42      65.49       3.40      95.50  171461.80
2012 01 22 20 17 31 270        5.94     -11.72      -7.41    -417.20      64.91      -0.89      95.42  169421.20
2012 01 22 20 18 10 075        6.70     -11.74      -6.93    -414.24      64.12      -6.62      95.31  166700.40
2012 01 22 20 18 49 205        5.52     -11.66      -7.61    -411.28      63.34     -12.34      95.20  163979.59
2012 01 22 20 19 28 670        5.66     -12.36      -5.93    -408.32      62.56     -18.07      95.09  161258.79
2012 01 22 20 19 38 590        5.48     -12.11      -6.51    -407.58      62.37     -19.50      95.07  160578.59
2012 01 22 20 19 52 308        3.82      -9.51     -11.07    -415.50      53.38       7.31      94.55  160152.21
2012 01 22 20 20 12 453        3.54      -8.61     -11.72    -414.96      52.52       3.56      94.44  145864.48
2012 01 22 20 20 32 607        3.43      -9.22     -11.91    -414.43      51.66      -0.19      94.33  131576.76
2012 01 22 20 20 52 774        3.32      -9.30     -11.89    -413.89      50.80      -3.94      94.22  117289.03
2012 01 22 20 20 57 816        3.29      -9.24     -11.88    -413.76      50.59      -4.88      94.19  113717.10
2012 01 22 20 21 08 998        3.19      -9.09     -11.87    -413.86      51.81      -3.86      94.11  116750.27
2012 01 22 20 21 23 909        3.21      -8.61     -12.02    -414.00      53.43      -2.51      94.00  120794.49
2012 01 22 20 21 38 822        3.25      -9.72     -11.31    -414.14      55.06      -1.15      93.89  124838.72
2012 01 22 20 21 53 734        3.39      -9.28     -11.60    -414.28      56.69       0.20      93.78  128882.94
2012 01 22 20 21 57 462        3.34      -9.41     -11.51    -414.32      57.09       0.54      93.76  129894.00
2012 01 22 20 22 10 124        3.18      -9.78     -11.26    -414.23      56.16       1.24      93.68  130071.06
2012 01 22 20 22 27 005        3.40      -9.87     -11.10    -414.12      54.92       2.16      93.57  130307.13
2012 01 22 20 22 43 889        3.85     -10.48     -10.05    -414.01      53.67       3.09      93.46  130543.20
2012 01 22 20 23 00 771        4.27     -10.82      -9.51    -413.89      52.43       4.02      93.35  130779.28
2012 01 22 20 23 04 992        4.41     -10.95      -9.24    -413.86      52.12       4.25      93.32  130838.30
2012 01 22 20 23 17 653        4.85     -11.37      -8.45    -413.78      51.18       4.95      93.24  131015.35
2012 01 22 20 23 34 539        5.20     -11.84      -7.87    -413.67      49.94       5.87      93.13  131251.43
2012 01 22 20 23 51 422        5.60     -11.60      -7.82    -413.55      48.70       6.80      93.02  131487.50
2012 01 22 20 24 08 308        5.72     -11.52      -7.96    -413.44      47.45       7.73      92.91  131723.58
2012 01 22 20 24 12 529        5.73     -11.49      -7.97    -413.41      47.14       7.96      92.88  131782.59
2012 01 22 20 24 17 958        5.76     -11.38      -8.01    -414.26      46.71       8.86      92.80  132824.21
2012 01 22 20 24 25 240        5.24     -11.08      -8.49    -415.38      46.12      10.06      92.69  134213.04
2012 01 22 20 24 32 568        5.32     -11.07      -8.67    -416.51      45.54      11.26      92.58  135601.87
2012 01 22 20 24 39 942        5.09     -11.25      -8.29    -417.64      44.96      12.47      92.48  136990.70
2012 01 22 20 24 41 793        5.13     -11.60      -7.85    -417.92      44.81      12.77      92.45  137337.91
2012 01 22 20 25 07 205        5.27     -12.65      -6.52    -416.17      44.37       9.72      92.37  134411.57
2012 01 22 20 25 41 262        4.96     -12.62      -7.10    -413.83      43.78       5.66      92.26  130509.80
2012 01 22 20 26 15 527        5.27     -12.44      -6.87    -411.49      43.19       1.59      92.15  126608.02
2012 01 22 20 26 49 997        5.75     -12.82      -6.43    -409.16      42.60      -2.47      92.04  122706.24
2012 01 22 20 26 58 648        5.60     -12.85      -6.43    -408.58      42.46      -3.48      92.01  121730.80
2012 01 22 20 27 02 847        5.16     -12.94      -6.45    -409.56      43.03      -3.18      91.93  124211.59
2012 01 22 20 27 08 506        5.07     -12.91      -6.22    -410.86      43.80      -2.76      91.82  127519.32
2012 01 22 20 27 14 228        5.13     -12.90      -6.13    -412.17      44.57      -2.35      91.71  130827.04
2012 01 22 20 27 20 018        5.39     -12.69      -6.32    -413.48      45.34      -1.94      91.60  134134.77
2012 01 22 20 27 21 475        5.51     -12.66      -6.29    -413.80      45.53      -1.84      91.58  134961.70
2012 01 22 20 27 31 036        5.86     -12.58      -6.22    -414.12      44.06       0.43      91.49  136470.57
2012 01 22 20 27 43 791        5.73     -12.89      -6.42    -414.54      42.11       3.46      91.38  138482.40
2012 01 22 20 27 56 554        6.16     -12.72      -6.70    -414.95      40.15       6.49      91.28  140494.22
2012 01 22 20 28 09 321        6.15     -12.68      -7.19    -415.37      38.20       9.52      91.17  142506.04
2012 01 22 20 28 12 514        6.15     -12.63      -7.30    -415.48      37.71      10.28      91.14  143009.00
2012 01 22 20 28 23 912        6.16     -12.47      -7.62    -415.56      37.73      10.66      91.06  144674.49
2012 01 22 20 28 39 106        6.27     -12.78      -7.25    -415.66      37.77      11.16      90.95  146895.13
2012 01 22 20 28 54 304        6.44     -12.51      -7.49    -415.77      37.81      11.65      90.84  149115.78
2012 01 22 20 29 09 499        6.69     -12.77      -6.93    -415.87      37.84      12.15      90.73  151336.43
2012 01 22 20 29 13 298        6.64     -12.85      -6.85    -415.90      37.85      12.28      90.70  151891.59
2012 01 22 20 29 33 634        6.49     -13.10      -6.63    -414.82      38.53      10.81      90.62  152291.63
2012 01 22 20 30 00 819        6.67     -13.08      -6.45    -413.38      39.44       8.85      90.51  152825.00
2012 01 22 20 30 28 080        6.38     -13.21      -6.41    -411.94      40.35       6.89      90.40  153358.38
2012 01 22 20 30 55 423        6.16     -13.35      -6.25    -410.50      41.26       4.93      90.29  153891.75
2012 01 22 20 31 02 270        6.15     -13.36      -6.25    -410.14      41.49       4.44      90.27  154025.09
2012 01 22 20 31 06 124        6.10     -13.40      -6.26    -411.17      41.73       4.57      90.18  156643.42
2012 01 22 20 31 11 328        6.55     -13.37      -6.04    -412.54      42.06       4.73      90.08  160134.52
2012 01 22 20 31 16 601        7.05     -13.34      -5.47    -413.92      42.38       4.90      89.97  163625.62
2012 01 22 20 31 21 945        6.86     -13.44      -5.54    -415.29      42.70       5.06      89.86  167116.72
2012 01 22 20 31 23 293        6.97     -13.41      -5.39    -415.64      42.79       5.10      89.83  167989.50
2012 01 22 20 31 41 499        7.30     -13.35      -4.95    -414.83      42.09       6.65      89.75  166783.67
2012 01 22 20 32 05 808        7.02     -13.22      -5.57    -413.76      41.16       8.71      89.64  165175.90
2012 01 22 20 32 30 163        6.46     -13.08      -6.39    -412.69      40.23      10.78      89.53  163568.12
2012 01 22 20 32 54 560        6.57     -13.09      -6.12    -411.62      39.30      12.84      89.42  161960.35
2012 01 22 20 33 00 665        6.58     -13.08      -6.12    -411.35      39.06      13.35      89.39  161558.41
2012 01 22 20 33 07 457        6.61     -13.07      -6.12    -412.02      38.54      13.24      89.31  160431.79
2012 01 22 20 33 16 541        6.65     -13.12      -6.16    -412.90      37.84      13.10      89.20  158929.64
2012 01 22 20 33 25 652        6.60     -13.07      -6.32    -413.78      37.13      12.95      89.09  157427.49
2012 01 22 20 33 34 795        6.58     -13.08      -6.53    -414.67      36.43      12.80      88.98  155925.33
2012 01 22 20 33 37 085        6.56     -13.04      -6.57    -414.89      36.25      12.76      88.96  155549.80
2012 01 22 20 33 50 887        6.47     -12.92      -6.68    -414.66      35.56      12.99      88.88  156153.58
2012 01 22 20 34 09 293        6.54     -12.85      -6.77    -414.35      34.64      13.30      88.77  156958.64
2012 01 22 20 34 27 705        6.55     -12.51      -7.09    -414.04      33.73      13.60      88.66  157763.69
2012 01 22 20 34 46 119        6.67     -12.84      -6.33    -413.72      32.81      13.90      88.55  158568.74
2012 01 22 20 34 50 723        6.63     -12.89      -6.28    -413.65      32.58      13.98      88.52  158770.00
2012 01 22 20 35 05 128        6.51     -13.03      -6.12    -413.34      33.26      13.16      88.44  157345.49
2012 01 22 20 35 24 338        6.94     -12.75      -6.37    -412.93      34.18      12.06      88.33  155446.13
2012 01 22 20 35 43 555        6.80     -12.85      -6.35    -412.52      35.10      10.96      88.22  153546.78
2012 01 22 20 36 02 780        6.84     -13.03      -5.98    -412.10      36.02       9.86      88.11  151647.43
2012 01 22 20 36 07 587        6.74     -13.03      -6.11    -412.00      36.25       9.59      88.08  151172.59
2012 01 22 20 36 21 896        6.46     -13.03      -6.50    -411.71      37.07       8.06      88.00  151893.66
2012 01 22 20 36 40 982        6.61     -12.88      -6.26    -411.31      38.16       6.03      87.89  152855.09
2012 01 22 20 37 00 072        6.75     -12.91      -6.36    -410.92      39.26       4.00      87.78  153816.51
2012 01 22 20 37 19 170        6.40     -13.12      -6.49    -410.53      40.36       1.97      87.67  154777.94
2012 01 22 20 37 23 945        6.40     -13.13      -6.42    -410.43      40.63       1.46      87.65  155018.30
2012 01 22 20 37 32 552        6.38     -13.17      -6.20    -410.86      41.03       1.13      87.57  156601.87
2012 01 22 20 37 44 042        6.47     -13.30      -5.98    -411.43      41.56       0.68      87.46  158713.29
2012 01 22 20 37 55 541        6.33     -13.43      -5.82    -412.01      42.10       0.23      87.35  160824.72
2012 01 22 20 38 07 053        6.43     -13.43      -5.80    -412.58      42.63      -0.22      87.24  162936.14
2012 01 22 20 38 09 934        6.44     -13.43      -5.80    -412.72      42.76      -0.33      87.21  163464.00
2012 01 22 20 38 25 956        6.47     -13.44      -5.78    -412.21      42.20       0.65      87.13  163508.02
2012 01 22 20 38 47 332        6.58     -13.38      -5.71    -411.53      41.44       1.96      87.02  163566.72
2012 01 22 20 39 08 729        6.32     -13.52      -5.86    -410.84      40.69       3.28      86.91  163625.42
2012 01 22 20 39 30 141        5.95     -13.29      -6.42    -410.16      39.93       4.59      86.80  163684.12
2012 01 22 20 39 35 497        6.01     -13.34      -6.32    -409.98      39.74       4.92      86.77  163698.80
2012 01 22 20 39 54 396        6.19     -13.47      -6.01    -409.11      38.71       5.21      86.69  161220.98
2012 01 22 20 40 19 642        6.20     -13.42      -6.11    -407.96      37.33       5.60      86.58  157917.23
2012 01 22 20 40 44 938        6.13     -13.46      -6.09    -406.80      35.96       5.99      86.47  154613.48
2012 01 22 20 41 10 290        6.16     -13.47      -6.18    -405.64      34.58       6.38      86.37  151309.73
2012 01 22 20 41 16 636        6.16     -13.49      -6.13    -405.35      34.24       6.47      86.34  150483.80
2012 01 22 20 41 26 034        6.17     -13.53      -5.98    -405.67      34.78       5.83      86.26  152032.64
2012 01 22 20 41 38 571        6.50     -13.32      -5.97    -406.10      35.51       4.96      86.15  154097.77
2012 01 22 20 41 51 118        6.55     -13.33      -5.94    -406.53      36.24       4.10      86.04  156162.89
2012 01 22 20 42 03 669        6.56     -13.37      -5.88    -406.96      36.96       3.24      85.93  158228.02
2012 01 22 20 42 06 809        6.55     -13.39      -5.85    -407.06      37.14       3.02      85.90  158744.30
2012 01 22 20 42 20 143        6.51     -13.46      -5.75    -406.90      38.46       1.49      85.82  160078.36
2012 01 22 20 42 37 921        6.14     -13.55      -5.59    -406.68      40.20      -0.56      85.71  161857.11
2012 01 22 20 42 55 701        6.00     -13.81      -5.13    -406.46      41.95      -2.60      85.60  163635.86
2012 01 22 20 43 13 486        6.70     -13.42      -5.28    -406.23      43.70      -4.65      85.49  165414.61
2012 01 22 20 43 17 932        6.79     -13.35      -5.25    -406.18      44.14      -5.16      85.47  165859.30
2012 01 22 20 43 23 198        7.05     -13.15      -5.16    -407.02      45.69      -5.96      85.38  172021.90
2012 01 22 20 43 30 266        6.83     -13.31      -5.25    -408.13      47.76      -7.02      85.27  180238.70
2012 01 22 20 43 37 380        6.27     -12.98      -6.85    -409.24      49.84      -8.08      85.17  188455.50
2012 01 22 20 43 44 544        6.58     -13.03      -6.54    -410.36      51.91      -9.14      85.06  196672.30
2012 01 22 20 43 46 342        6.67     -13.04      -6.50    -410.64      52.42      -9.40      85.03  198726.50
2012 01 22 20 43 54 965        6.66     -12.50      -7.26    -423.62      68.03      -7.59      84.29  201802.16
2012 01 22 20 44 06 857        6.51     -12.47      -7.29    -424.18      67.42      -7.83      84.18  201523.96
2012 01 22 20 44 09 831        6.50     -12.47      -7.32    -424.32      67.27      -7.89      84.16  201454.41
2012 01 22 20 44 28 430        6.46     -12.46      -7.41    -423.43      66.64      -7.51      84.07  201787.85
2012 01 22 20 44 53 274        6.52     -12.47      -7.48    -422.24      65.80      -7.01      83.97  202232.45
2012 01 22 20 45 18 165        6.55     -12.55      -7.53    -421.05      64.96      -6.51      83.86  202677.05
2012 01 22 20 45 43 109        6.62     -12.48      -7.57    -419.86      64.13      -6.01      83.75  203121.65
2012 01 22 20 45 49 353        6.62     -12.49      -7.53    -419.57      63.92      -5.88      83.72  203232.80
2012 01 22 20 45 57 733        6.64     -12.52      -7.44    -420.05      64.73      -5.21      83.64  202191.87
2012 01 22 20 46 08 921        6.68     -12.64      -7.30    -420.68      65.80      -4.32      83.53  200803.97
2012 01 22 20 46 20 125        6.70     -12.49      -7.03    -421.32      66.88      -3.42      83.42  199416.08
2012 01 22 20 46 31 341        6.76     -12.24      -7.12    -421.96      67.96      -2.53      83.31  198028.18
2012 01 22 20 46 34 148        6.77     -12.29      -7.12    -422.12      68.22      -2.30      83.28  197681.20
2012 01 22 20 46 57 356        6.77     -12.45      -7.14    -420.63      65.72      -3.01      83.20  194647.36
2012 01 22 20 47 28 421        6.52     -12.20      -7.59    -418.64      62.39      -3.95      83.09  190602.23
2012 01 22 20 47 59 631        6.66     -12.38      -7.66    -416.64      59.05      -4.90      82.98  186557.11
2012 01 22 20 48 30 989        6.87     -12.80      -7.28    -414.65      55.72      -5.84      82.87  182511.98
2012 01 22 20 48 38 851        6.85     -12.67      -7.57    -414.15      54.88      -6.07      82.85  181500.70
2012 01 22 20 48 44 985        6.78     -12.28      -8.46    -414.91      55.89      -6.12      82.77  183688.53
2012 01 22 20 48 53 198        6.72     -12.21      -8.56    -415.92      57.22      -6.19      82.66  186605.62
2012 01 22 20 49 01 447        6.94     -11.99      -8.44    -416.93      58.56      -6.26      82.55  189522.72
2012 01 22 20 49 09 736        6.98     -12.14      -7.78    -417.94      59.90      -6.32      82.44  192439.82
2012 01 22 20 49 11 814        6.94     -12.24      -7.63    -418.19      60.23      -6.34      82.41  193169.09
2012 01 22 20 49 25 682        6.81     -12.52      -7.19    -417.94      59.33      -4.92      82.33  189631.12
2012 01 22 20 49 44 176        7.07     -12.27      -7.63    -417.62      58.12      -3.02      82.22  184913.82
2012 01 22 20 50 02 677        7.21     -12.15      -7.95    -417.29      56.91      -1.13      82.11  180196.53
2012 01 22 20 50 21 179        7.18     -11.94      -8.20    -416.96      55.71       0.77      82.00  175479.23
2012 01 22 20 50 25 806        7.16     -11.91      -8.22    -416.88      55.41       1.24      81.97  174299.91
2012 01 22 20 50 40 593        7.09     -11.84      -8.28    -416.52      55.90      -0.90      81.89  174509.00
2012 01 22 20 51 00 313        7.07     -11.86      -8.30    -416.03      56.55      -3.76      81.78  174787.80
2012 01 22 20 51 20 045        7.16     -11.48      -8.65    -415.55      57.21      -6.62      81.67  175066.60
2012 01 22 20 51 39 783        7.11     -11.10      -9.01    -415.07      57.86      -9.48      81.57  175345.39
2012 01 22 20 51 44 719        7.11     -11.10      -9.01    -414.95      58.02     -10.19      81.54  175415.09
2012 01 22 20 51 57 552        7.11     -11.10      -9.00    -414.84      58.26      -9.40      81.46  178714.48
2012 01 22 20 52 14 665        7.11     -11.12      -8.98    -414.69      58.57      -8.34      81.35  183113.65
2012 01 22 20 52 31 776        7.14     -10.96      -9.07    -414.55      58.89      -7.28      81.24  187512.83
2012 01 22 20 52 48 891        7.23     -10.77      -9.18    -414.41      59.20      -6.22      81.13  191912.00
2012 01 22 20 52 53 169        7.18     -10.56      -9.44    -414.37      59.28      -5.96      81.10  193011.80
2012 01 22 20 53 07 481        7.04      -9.95     -10.24    -414.07      58.89      -6.41      81.02  191361.93
2012 01 22 20 53 26 569        7.13     -10.15     -10.06    -413.68      58.36      -7.02      80.91  189162.10
2012 01 22 20 53 45 665        7.36     -10.36      -9.79    -413.28      57.83      -7.63      80.80  186962.28
2012 01 22 20 54 04 764        7.08     -10.75      -9.48    -412.88      57.31      -8.23      80.69  184762.46
2012 01 22 20 54 09 541        7.11     -10.86      -9.29    -412.78      57.17      -8.39      80.67  184212.50
2012 01 22 20 54 15 621        7.72     -10.12      -8.61    -424.08      69.92     -20.36      80.04  197211.78
2012 01 22 20 54 32 078        7.41     -10.28      -8.43    -424.02      69.89     -19.14      79.93  196845.95
2012 01 22 20 54 48 536        7.67     -10.01      -8.39    -423.96      69.87     -17.91      79.82  196480.11
2012 01 22 20 54 52 651        7.56     -10.04      -8.42    -423.94      69.86     -17.61      79.79  196388.65
2012 01 22 20 55 04 993        7.23     -10.14      -8.51    -423.89      69.85     -16.69      79.71  196114.27
2012 01 22 20 55 21 450        7.31     -10.05      -8.52    -423.83      69.82     -15.46      79.60  195748.43
2012 01 22 20 55 37 909        7.28     -10.57      -8.39    -423.77      69.80     -14.24      79.49  195382.59
2012 01 22 20 55 54 366        7.17     -10.31      -8.56    -423.71      69.78     -13.01      79.38  195016.76
2012 01 22 20 55 58 481        7.11     -10.19      -8.64    -423.69      69.77     -12.71      79.36  194925.30
2012 01 22 20 56 11 452        6.93      -9.85      -8.86    -423.56      70.28     -12.10      79.27  193076.55
2012 01 22 20 56 28 746        6.71      -9.59      -9.15    -423.39      70.96     -11.30      79.17  190611.55
2012 01 22 20 56 46 043        6.76      -9.22      -9.59    -423.21      71.64     -10.49      79.06  188146.55
2012 01 22 20 57 03 339        6.10      -8.99     -10.04    -423.04      72.32      -9.69      78.95  185681.55
2012 01 22 20 57 07 663        6.30      -9.02      -9.86    -423.00      72.49      -9.48      78.92  185065.30
2012 01 22 20 57 19 833        6.90      -9.10      -9.30    -422.97      71.66      -7.34      78.84  188750.98
2012 01 22 20 57 36 063        6.63      -8.90      -9.63    -422.94      70.57      -4.49      78.73  193665.23
2012 01 22 20 57 52 290        6.72      -9.12      -9.08    -422.91      69.47      -1.63      78.62  198579.48
2012 01 22 20 58 08 519        6.69      -8.72      -9.58    -422.88      68.37       1.23      78.51  203493.73
2012 01 22 20 58 12 576        6.67      -8.77      -9.56    -422.88      68.10       1.94      78.48  204722.30
2012 01 22 20 58 22 561        6.62      -8.90      -9.50    -423.15      68.90       1.76      78.40  202898.52
2012 01 22 20 58 35 879        6.45      -8.57      -9.56    -423.51      69.97       1.52      78.29  200466.82
2012 01 22 20 58 49 204        6.55      -9.06      -7.90    -423.87      71.04       1.28      78.18  198035.12
2012 01 22 20 59 02 531        7.03      -9.37      -6.39    -424.23      72.11       1.03      78.07  195603.42
2012 01 22 20 59 05 864        6.86      -9.27      -6.62    -424.32      72.38       0.97      78.05  194995.50
2012 01 22 20 59 18 472        6.35      -8.96      -7.32    -424.24      71.99       3.36      77.97  198355.42
2012 01 22 20 59 35 280        6.37      -8.92      -7.07    -424.13      71.48       6.53      77.86  202835.32
2012 01 22 20 59 52 089        6.80      -9.21      -6.20    -424.02      70.97       9.71      77.75  207315.22
2012 01 22 21 00 08 901        6.75      -9.00      -6.25    -423.91      70.46      12.89      77.64  211795.12
2012 01 22 21 00 13 103        6.77      -9.04      -6.29    -423.88      70.33      13.68      77.61  212915.09
2012 01 22 21 00 27 921        6.80      -9.18      -6.43    -423.50      69.96      13.54      77.53  210288.63
2012 01 22 21 00 47 687        7.06      -9.10      -6.26    -423.00      69.48      13.36      77.42  206786.68
2012 01 22 21 01 07 461        7.21      -8.88      -6.35    -422.49      68.99      13.18      77.31  203284.73
2012 01 22 21 01 27 244        7.21      -8.98      -6.32    -421.98      68.51      12.99      77.20  199782.78
2012 01 22 21 01 32 191        7.19      -8.87      -6.33    -421.86      68.39      12.95      77.17  198907.30
2012 01 22 21 01 39 393        7.14      -8.54      -6.35    -422.50      69.77      11.06      77.09  197179.80
2012 01 22 21 01 49 016        7.73      -7.80      -7.69    -423.36      71.61       8.54      76.98  194876.48
2012 01 22 21 01 58 666        7.48      -7.93      -7.61    -424.21      73.45       6.02      76.87  192573.16
2012 01 22 21 02 08 340        7.44      -8.37      -7.14    -425.07      75.29       3.50      76.76  190269.83
2012 01 22 21 02 10 763        7.44      -8.26      -7.25    -425.28      75.75       2.86      76.74  189694.00
2012 01 22 21 02 20 106        7.45      -7.93      -7.58    -425.64      74.90       2.06      76.66  191076.21
2012 01 22 21 02 32 568        7.14      -8.31      -7.46    -426.13      73.75       0.99      76.55  192919.16
2012 01 22 21 02 45 040        6.45      -9.59      -6.78    -426.61      72.61      -0.08      76.44  194762.11
2012 01 22 21 02 57 517        6.26      -9.81      -6.58    -427.09      71.47      -1.15      76.33  196605.06
2012 01 22 21 03 00 638        6.21      -9.80      -6.60    -427.21      71.19      -1.42      76.30  197065.80
2012 01 22 21 03 18 551        6.07      -9.77      -6.66    -426.40      71.78      -1.48      76.22  197689.65
2012 01 22 21 03 42 474        6.60      -9.33      -6.84    -425.32      72.57      -1.57      76.11  198521.45
2012 01 22 21 04 06 434        6.77      -9.06      -6.91    -424.24      73.37      -1.66      76.00  199353.25
2012 01 22 21 04 30 437        7.34      -9.20      -5.98    -423.17      74.16      -1.75      75.89  200185.05
2012 01 22 21 04 36 443        7.28      -9.19      -6.06    -422.90      74.36      -1.77      75.86  200393.00
2012 01 22 21 04 52 228        7.11      -9.14      -6.30    -422.39      74.34      -1.47      75.78  201519.95
2012 01 22 21 05 13 288        7.13      -8.91      -6.52    -421.71      74.31      -1.08      75.67  203022.55
2012 01 22 21 05 34 368        8.04      -8.03      -5.98    -421.03      74.29      -0.69      75.56  204525.15
2012 01 22 21 05 55 461        7.85      -8.00      -5.82    -420.36      74.26      -0.30      75.46  206027.76
2012 01 22 21 06 00 737        7.93      -7.93      -5.93    -420.19      74.25      -0.20      75.43  206403.41
2012 01 22 21 06 11 345        8.16      -7.71      -6.24    -420.37      74.57      -0.62      75.35  205445.11
2012 01 22 21 06 25 489        8.23      -7.78      -6.07    -420.62      74.98      -1.19      75.24  204167.38
2012 01 22 21 06 39 635        8.11      -7.97      -6.03    -420.87      75.40      -1.76      75.13  202889.66
2012 01 22 21 06 53 785        8.30      -7.46      -6.45    -421.11      75.82      -2.32      75.02  201611.93
2012 01 22 21 06 57 323        8.25      -7.51      -6.43    -421.17      75.93      -2.46      74.99  201292.50
2012 01 22 21 07 11 375        8.07      -7.68      -6.36    -420.90      76.53      -2.33      74.91  201445.20
2012 01 22 21 07 30 117        7.97      -7.68      -6.26    -420.54      77.33      -2.14      74.80  201648.80
2012 01 22 21 07 48 862        7.86      -7.67      -6.20    -420.17      78.13      -1.96      74.69  201852.40
2012 01 22 21 08 07 611        7.46      -7.94      -5.86    -419.81      78.93      -1.77      74.58  202056.01
2012 01 22 21 08 12 300        7.54      -7.78      -5.95    -419.72      79.13      -1.73      74.56  202106.91
2012 01 22 21 08 21 364        7.80      -7.30      -6.21    -420.11      78.19      -1.46      74.47  204937.24
2012 01 22 21 08 33 455        8.24      -6.63      -6.79    -420.62      76.92      -1.10      74.36  208711.01
2012 01 22 21 08 45 558        8.26      -6.93      -6.54    -421.14      75.66      -0.74      74.26  212484.78
2012 01 22 21 08 57 669        8.40      -6.91      -6.41    -421.66      74.40      -0.39      74.15  216258.56
2012 01 22 21 09 00 699        8.35      -6.89      -6.54    -421.79      74.09      -0.30      74.12  217202.00
2012 01 22 21 09 13 626        8.21      -6.84      -6.91    -421.67      74.64      -0.65      74.04  214972.87
2012 01 22 21 09 30 860        8.12      -7.26      -6.50    -421.50      75.37      -1.12      73.93  212000.69
2012 01 22 21 09 48 097        8.10      -7.37      -6.42    -421.34      76.11      -1.59      73.82  209028.52
2012 01 22 21 10 05 333        7.86      -7.48      -6.64    -421.17      76.84      -2.07      73.71  206056.34
2012 01 22 21 10 09 643        7.84      -7.43      -6.63    -421.13      77.03      -2.18      73.68  205313.30
2012 01 22 21 10 18 049        7.81      -7.29      -6.60    -421.61      76.92      -2.58      73.60  204839.58
2012 01 22 21 10 29 272        8.47      -6.84      -6.79    -422.25      76.78      -3.11      73.49  204207.95
2012 01 22 21 10 40 507        8.20      -7.14      -6.97    -422.89      76.64      -3.64      73.38  203576.33
2012 01 22 21 10 51 759        8.15      -7.54      -6.54    -423.53      76.50      -4.17      73.27  202944.70
2012 01 22 21 10 54 574        8.22      -7.52      -6.52    -423.69      76.46      -4.30      73.25  202786.80
2012 01 22 21 10 59 508        8.41      -7.48      -6.45    -424.64      76.14      -4.67      73.16  200202.26
2012 01 22 21 11 06 137        8.41      -7.60      -6.30    -425.92      75.72      -5.17      73.06  196756.21
2012 01 22 21 11 12 823        8.88      -7.51      -5.76    -427.19      75.29      -5.66      72.95  193310.16
2012 01 22 21 11 19 563        8.38      -7.62      -6.16    -428.46      74.86      -6.16      72.84  189864.11
2012 01 22 21 11 21 257        8.41      -7.64      -6.09    -428.78      74.75      -6.28      72.81  189002.59
2012 01 22 21 11 44 992        8.51      -7.69      -5.89    -427.17      76.21      -6.00      72.73  190109.15
2012 01 22 21 12 16 774        8.44      -8.05      -5.19    -425.02      78.14      -5.63      72.62  191584.55
2012 01 22 21 12 48 717        8.00      -7.74      -6.32    -422.86      80.08      -5.25      72.51  193059.95
2012 01 22 21 13 20 826        7.68      -7.87      -6.58    -420.71      82.01      -4.88      72.40  194535.35
2012 01 22 21 13 28 878        7.62      -7.94      -6.49    -420.17      82.50      -4.79      72.37  194904.20
2012 01 22 21 13 37 900        7.45      -8.15      -6.24    -420.57      82.01      -4.79      72.29  195703.76
2012 01 22 21 13 49 940        7.78      -7.98      -6.25    -421.10      81.36      -4.79      72.18  196769.83
